"replicate","focal_value","reference_value","complete_pair","difference","architecture","metric","comparison_id","orientation","interpretation_level"
1,0.922610419558783,0.925154378087014,TRUE,-0.0025439585282313,"sparse_homogeneous","genetic_value_reconstruction_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
1,0.922804239213939,0.922597768031996,TRUE,0.000206471181942058,"sparse_homogeneous","genetic_value_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,0.922864937044651,0.92539817539882,TRUE,-0.00253323835416885,"sparse_homogeneous","genetic_value_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
1,0.923417206108352,0.922270767371729,TRUE,0.00114643873662335,"sparse_homogeneous","marker_effect_correlation","full_csr_minus_bed","full_csr minus bed",4
1,0.925154378087014,0.923848906283986,TRUE,0.00130547180302765,"sparse_homogeneous","genetic_value_reconstruction_correlation","full_csr_minus_bed","full_csr minus bed",4
1,0.92539817539882,0.923152540135212,TRUE,0.00224563526360766,"sparse_homogeneous","genetic_value_correlation","full_csr_minus_bed","full_csr minus bed",4
1,0.932734518780809,0.933530929823202,TRUE,-0.000796411042393808,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,0.932734518780809,0.933574066853431,TRUE,-0.00083954807262232,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,0.932734518780809,0.93600259734551,TRUE,-0.00326807856470102,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,0.933530929823202,0.933799460571292,TRUE,-0.000268530748089635,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,0.933574066853431,0.933530929823202,TRUE,4.31370302285128e-05,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,0.933799460571292,0.93600259734551,TRUE,-0.00220313677421757,"sparse_homogeneous","causal_marker_effect_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
1,0.93600259734551,0.920987164938688,TRUE,0.0150154324068216,"sparse_homogeneous","causal_marker_effect_correlation","full_csr_minus_bed","full_csr minus bed",4
1,0.955670645242983,0.955758244119189,TRUE,-8.75988762065738e-05,"sparse_mixture","causal_marker_effect_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
1,0.955672445154565,0.955670645242983,TRUE,1.79991158255621e-06,"sparse_mixture","causal_marker_effect_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,0.95571169665851,0.955672445154565,TRUE,3.92515039449037e-05,"sparse_mixture","causal_marker_effect_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,0.955758244119189,0.948841992924542,TRUE,0.00691625119464701,"sparse_mixture","causal_marker_effect_correlation","full_csr_minus_bed","full_csr minus bed",4
1,0.956360917638664,0.955672445154565,TRUE,0.000688472484098979,"sparse_mixture","causal_marker_effect_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,0.956360917638664,0.95571169665851,TRUE,0.000649220980154075,"sparse_mixture","causal_marker_effect_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,0.956360917638664,0.955758244119189,TRUE,0.000602673519474961,"sparse_mixture","causal_marker_effect_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,1.01919888919821,1.01942181356635,TRUE,-0.000222924368142641,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,1.01919888919821,1.01966801553961,TRUE,-0.000469126341406945,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,1.01919888919821,1.02008182603372,TRUE,-0.00088293683551055,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,1.01942181356635,1.00894669602965,TRUE,0.0104751175366933,"sparse_mixture","phenotype_prediction_rmse","full_csr_minus_bed","full_csr minus bed",4
1,1.01966801553961,1.02008182603372,TRUE,-0.000413810494103606,"sparse_mixture","phenotype_prediction_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,1.01984010448887,1.01942181356635,TRUE,0.000418290922526543,"sparse_mixture","phenotype_prediction_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
1,1.02008182603372,1.01984010448887,TRUE,0.000241721544841367,"sparse_mixture","phenotype_prediction_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,1.02051573345729,1.01962600500988,TRUE,0.000889728447405425,"sparse_homogeneous","phenotype_prediction_rmse","full_csr_minus_bed","full_csr minus bed",4
1,1.02114420288241,1.02051573345729,TRUE,0.000628469425116407,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,1.02114420288241,1.0213653549649,TRUE,-0.000221152082492404,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,1.02114420288241,1.02154881565529,TRUE,-0.000404612772885615,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,1.02124406685999,1.02051573345729,TRUE,0.000728333402705061,"sparse_homogeneous","phenotype_prediction_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
1,1.0213653549649,1.02154881565529,TRUE,-0.000183460690393211,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,1.02154881565529,1.02124406685999,TRUE,0.000304748795296961,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,1.04078204159591,1.04255414281896,TRUE,-0.00177210122305271,"sparse_mixture","prediction_regression_slope","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,1.04255414281896,1.04603700862271,TRUE,-0.0034828658037438,"sparse_mixture","prediction_regression_slope","block_csr_minus_full_csr","block_csr minus full_csr",2
1,1.04335360917326,1.04078204159591,TRUE,0.00257156757734434,"sparse_mixture","prediction_regression_slope","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,1.04456697283482,1.04984048148474,TRUE,-0.00527350864991649,"sparse_homogeneous","prediction_regression_slope","block_csr_minus_full_csr","block_csr minus full_csr",2
1,1.04603396161006,1.04078204159591,TRUE,0.00525192001414698,"sparse_mixture","prediction_regression_slope","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,1.04603396161006,1.04335360917326,TRUE,0.00268035243680265,"sparse_mixture","prediction_regression_slope","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,1.04603396161006,1.04603700862271,TRUE,-3.04701264952634e-06,"sparse_mixture","prediction_regression_slope","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,1.04603700862271,1.15188539927623,TRUE,-0.105848390653519,"sparse_mixture","prediction_regression_slope","full_csr_minus_bed","full_csr minus bed",4
1,1.04631621820825,1.04725378993307,TRUE,-0.000937571724817232,"sparse_homogeneous","prediction_regression_slope","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,1.04725378993307,1.04456697283482,TRUE,0.00268681709824925,"sparse_homogeneous","prediction_regression_slope","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,1.04806330683023,1.04631621820825,TRUE,0.00174708862198392,"sparse_homogeneous","prediction_regression_slope","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,1.04806330683023,1.04725378993307,TRUE,0.000809516897166684,"sparse_homogeneous","prediction_regression_slope","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,1.04806330683023,1.04984048148474,TRUE,-0.00177717465450056,"sparse_homogeneous","prediction_regression_slope","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,1.04984048148474,1.03568516708089,TRUE,0.0141553144038489,"sparse_homogeneous","prediction_regression_slope","full_csr_minus_bed","full_csr minus bed",4
1,14,8,TRUE,6,"sparse_mixture","high_pip_marker_count","full_csr_minus_bed","full_csr minus bed",4
1,14,14,TRUE,0,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,14,15,TRUE,-1,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,14,15,TRUE,-1,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,15,14,TRUE,1,"sparse_mixture","high_pip_marker_count","block_csr_minus_full_csr","block_csr minus full_csr",2
1,15,15,TRUE,0,"sparse_mixture","high_pip_marker_count","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,15,15,TRUE,0,"sparse_mixture","high_pip_marker_count","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,19,16,TRUE,3,"sparse_homogeneous","high_pip_marker_count","full_csr_minus_bed","full_csr minus bed",4
1,19,19,TRUE,0,"sparse_homogeneous","high_pip_marker_count","block_csr_minus_full_csr","block_csr minus full_csr",2
1,19,19,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,19,19,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,19,19,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,19,19,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,19,19,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,41.792,42.108,TRUE,-0.316000000000003,"sparse_homogeneous","total_pip_mass","block_csr_minus_full_csr","block_csr minus full_csr",2
1,41.981,41.999,TRUE,-0.0180000000000007,"sparse_homogeneous","total_pip_mass","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,41.981,42.108,TRUE,-0.127000000000002,"sparse_homogeneous","total_pip_mass","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,41.981,42.323,TRUE,-0.342000000000006,"sparse_homogeneous","total_pip_mass","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,41.999,42.323,TRUE,-0.324000000000005,"sparse_homogeneous","total_pip_mass","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,42.108,20.51,TRUE,21.598,"sparse_homogeneous","total_pip_mass","full_csr_minus_bed","full_csr minus bed",4
1,42.323,41.792,TRUE,0.531000000000006,"sparse_homogeneous","total_pip_mass","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,167.1604,167.1604,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","block_csr_minus_full_csr","block_csr minus full_csr",2
1,167.1604,167.1604,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,167.1604,167.1604,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,167.1604,197.5532,TRUE,-30.3928,"sparse_mixture","top_marker_causal_enrichment","full_csr_minus_bed","full_csr minus bed",4
1,182.3568,167.1604,TRUE,15.1964,"sparse_mixture","top_marker_causal_enrichment","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,182.3568,167.1604,TRUE,15.1964,"sparse_mixture","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,182.3568,167.1604,TRUE,15.1964,"sparse_mixture","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,334.3208,334.3208,TRUE,0,"sparse_homogeneous","top_marker_causal_enrichment","block_csr_minus_full_csr","block_csr minus full_csr",2
1,334.3208,334.3208,TRUE,0,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,334.3208,334.3208,TRUE,0,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,334.3208,334.3208,TRUE,0,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
1,334.3208,349.5172,TRUE,-15.1964,"sparse_homogeneous","top_marker_causal_enrichment","full_csr_minus_bed","full_csr minus bed",4
1,334.3208,349.5172,TRUE,-15.1964,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,349.5172,334.3208,TRUE,15.1964,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,358.14525,358.5,TRUE,-0.354749999999967,"sparse_mixture","total_pip_mass","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
1,358.19975,358.389874999999,TRUE,-0.190124999998943,"sparse_mixture","total_pip_mass","block_csr_minus_full_csr","block_csr minus full_csr",2
1,358.389874999999,315.17025,TRUE,43.219624999999,"sparse_mixture","total_pip_mass","full_csr_minus_bed","full_csr minus bed",4
1,358.44175,358.14525,TRUE,0.29649999999998,"sparse_mixture","total_pip_mass","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
1,358.44175,358.389874999999,TRUE,0.0518750000010186,"sparse_mixture","total_pip_mass","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
1,358.44175,358.5,TRUE,-0.0582499999999868,"sparse_mixture","total_pip_mass","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
1,358.5,358.19975,TRUE,0.300249999999949,"sparse_mixture","total_pip_mass","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,0.00035425011819428,9.8656754559935e-05,TRUE,0.000255593363634345,"sparse_homogeneous","noncausal_marker_rmse","full_csr_minus_bed","full_csr minus bed",4
2,0.000362851155372544,0.000363196896098008,TRUE,-3.45740725463616e-07,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,0.000363196896098008,0.000364495533735402,TRUE,-1.29863763739389e-06,"sparse_homogeneous","noncausal_marker_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,0.000364495533735402,0.00035425011819428,TRUE,1.02454155411216e-05,"sparse_homogeneous","noncausal_marker_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
2,0.000383998386956814,0.00035425011819428,TRUE,2.97482687625336e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,0.000383998386956814,0.000362851155372544,TRUE,2.11472315842696e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,0.000383998386956814,0.000363196896098008,TRUE,2.08014908588059e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,0.000654279012150444,0.000658153448775731,TRUE,-3.87443662528666e-06,"sparse_homogeneous","pip_null_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
2,0.000654279012150444,0.000658838723280883,TRUE,-4.55971113043937e-06,"sparse_homogeneous","pip_null_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
2,0.000654279012150444,0.000660314699138136,TRUE,-6.0356869876915e-06,"sparse_homogeneous","pip_null_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
2,0.000658153448775731,0.000663055797158747,TRUE,-4.90234838301578e-06,"sparse_homogeneous","pip_null_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,0.000658838723280883,0.000658153448775731,TRUE,6.8527450515271e-07,"sparse_homogeneous","pip_null_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
2,0.000660314699138136,0.00011457262591919,TRUE,0.000545742073218945,"sparse_homogeneous","pip_null_mean","full_csr_minus_bed","full_csr minus bed",4
2,0.000663055797158747,0.000660314699138136,TRUE,2.74109802061095e-06,"sparse_homogeneous","pip_null_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
2,0.000928035025722017,0.000930178054876791,TRUE,-2.14302915477421e-06,"sparse_mixture","noncausal_marker_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
2,0.000930178054876791,0.000941956250985061,TRUE,-1.17781961082704e-05,"sparse_mixture","noncausal_marker_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
2,0.000941956250985061,0.000234698265021173,TRUE,0.000707257985963888,"sparse_mixture","noncausal_marker_rmse","full_csr_minus_bed","full_csr minus bed",4
2,0.000943033360399701,0.000928035025722017,TRUE,1.49983346776848e-05,"sparse_mixture","noncausal_marker_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
